pageID,has_image,has_text,count_of_image,img_layout,error
tbbb_part2_639,N,Y,0,NA,
tbbb_part2_640,Y,Y,1,sgl,
tbbb_part2_641,N,Y,0,NA,
tbbb_part2_642,Y,Y,1,sgl,
tbbb_part2_643,Y,Y,1,sgl,
tbbb_part2_644,N,Y,0,NA,
tbbb_part2_645,N,Y,0,NA,
tbbb_part2_646,Y,Y,1,sgl,
tbbb_part2_647,N,Y,0,NA,
tbbb_part2_648,N,Y,0,NA,
tbbb_part2_649,Y,Y,1,sgl,
tbbb_part2_650,Y,Y,1,sgl,
tbbb_part2_651,Y,Y,1,sgl,
tbbb_part2_652,N,Y,0,NA,
tbbb_part2_653,N,Y,0,NA,
tbbb_part2_654,N,Y,0,NA,
tbbb_part2_655,N,Y,0,NA,
tbbb_part2_656,Y,Y,1,sgl,
tbbb_part2_657,N,Y,0,NA,
tbbb_part2_658,Y,Y,1,sgl,
tbbb_part2_659,N,Y,0,NA,
tbbb_part2_660,N,Y,0,NA,
tbbb_part2_661,N,Y,0,NA,
tbbb_part2_662,N,Y,0,NA,
tbbb_part2_663,N,Y,0,NA,
tbbb_part2_664,N,Y,0,NA,
tbbb_part2_665,N,Y,0,NA,
tbbb_part2_666,N,Y,0,NA,
tbbb_part2_667,N,Y,0,NA,
tbbb_part2_668,N,Y,0,NA,
tbbb_part2_669,N,Y,0,NA,
tbbb_part2_670,N,Y,0,NA,
tbbb_part2_671,N,Y,0,NA,
tbbb_part2_672,N,Y,0,NA,
tbbb_part2_673,Y,Y,1,sgl,
tbbb_part2_674,N,Y,0,NA,
tbbb_part2_675,Y,Y,1,sgl,
tbbb_part2_676,N,Y,0,NA,
tbbb_part2_677,N,Y,0,NA,
tbbb_part2_678,Y,Y,1,sgl,
tbbb_part2_679,N,Y,0,NA,
tbbb_part2_680,Y,Y,1,sgl,
tbbb_part2_681,Y,Y,1,sgl,
tbbb_part2_682,N,Y,0,NA,
tbbb_part2_683,Y,Y,1,sgl,
tbbb_part2_684,N,Y,0,NA,
tbbb_part2_685,N,Y,0,NA,
tbbb_part2_686,N,Y,0,NA,
tbbb_part2_687,N,Y,0,NA,
tbbb_part2_688,N,Y,0,NA,
tbbb_part2_689,N,Y,0,NA,
tbbb_part2_690,N,Y,0,NA,
tbbb_part2_691,N,Y,0,NA,
tbbb_part2_692,N,Y,0,NA,
tbbb_part2_693,N,Y,0,NA,
tbbb_part2_694,N,Y,0,NA,
tbbb_part2_695,N,Y,0,NA,
tbbb_part2_696,N,Y,0,NA,
tbbb_part2_697,N,Y,0,NA,
tbbb_part2_698,N,Y,0,NA,
tbbb_part2_699,N,Y,0,NA,
tbbb_part2_700,N,Y,0,NA,
tbbb_part2_701,N,Y,0,NA,
tbbb_part2_702,N,Y,0,NA,
tbbb_part2_703,N,Y,0,NA,
tbbb_part2_704,N,Y,0,NA,
tbbb_part2_705,N,Y,0,NA,
tbbb_part2_706,N,Y,0,NA,
tbbb_part2_707,N,Y,0,NA,
tbbb_part2_708,N,Y,0,NA,
tbbb_part2_709,N,Y,0,NA,
tbbb_part2_710,N,Y,0,NA,
tbbb_part2_711,N,Y,0,NA,
tbbb_part2_712,N,Y,0,NA,
tbbb_part2_713,N,Y,0,NA,
tbbb_part2_714,N,Y,0,NA,
tbbb_part2_715,N,Y,0,NA,
tbbb_part2_716,N,Y,0,NA,
tbbb_part2_717,N,Y,0,NA,
tbbb_part2_718,N,Y,0,NA,
tbbb_part2_719,N,Y,0,NA,
tbbb_part2_720,N,Y,0,NA,
tbbb_part2_721,N,Y,0,NA,
tbbb_part2_722,N,Y,0,NA,
tbbb_part2_723,N,Y,0,NA,
tbbb_part2_724,N,Y,0,NA,
tbbb_part2_725,N,Y,0,NA,
tbbb_part2_726,N,Y,0,NA,
tbbb_part2_727,N,Y,0,NA,
tbbb_part2_728,N,Y,0,NA,
tbbb_part2_729,N,Y,0,NA,
tbbb_part2_730,N,Y,0,NA,
tbbb_part2_731,N,Y,0,NA,
tbbb_part2_732,N,Y,0,NA,
tbbb_part2_733,N,Y,0,NA,
tbbb_part2_734,N,Y,0,NA,
tbbb_part2_735,N,Y,0,NA,
tbbb_part2_736,N,Y,0,NA,
tbbb_part2_737,N,N,0,NA,
tbbb_part2_738,N,Y,0,NA,
tbbb_part2_739,N,N,0,NA,
tbbb_part2_740,N,N,0,NA,
tbbb_part2_741,N,N,0,NA,
tbbb_part2_742,N,N,0,NA,
tbbb_part2_743,N,Y,0,NA,
tbbb_part2_744,N,Y,0,NA,
tbbb_part2_745,N,Y,0,NA,
tbbb_part2_746,N,N,0,NA,
tbbb_part2_747,N,Y,0,NA,
tbbb_part2_748,N,N,0,NA,
tbbb_part2_749,N,Y,0,NA,
tbbb_part2_750,N,Y,0,NA,
tbbb_part2_751,N,Y,0,NA,
tbbb_part2_752,N,Y,0,NA,
tbbb_part2_753,N,Y,0,NA,
tbbb_part2_754,N,Y,0,NA,
tbbb_part2_755,N,Y,0,NA,
tbbb_part2_756,N,Y,0,NA,
tbbb_part2_757,N,Y,0,NA,
tbbb_part2_758,N,Y,0,NA,
tbbb_part2_759,N,Y,0,NA,
tbbb_part2_760,N,Y,0,NA,
tbbb_part2_761,N,Y,0,NA,
tbbb_part2_762,Y,Y,1,sgl,
tbbb_part2_763,Y,Y,1,sgl,
tbbb_part2_764,N,Y,0,NA,
tbbb_part2_765,Y,Y,1,sgl,
tbbb_part2_766,N,Y,0,NA,
tbbb_part2_767,Y,Y,1,sgl,
tbbb_part2_768,Y,Y,1,sgl,
tbbb_part2_769,Y,Y,1,sgl,
tbbb_part2_770,Y,Y,1,sgl,
tbbb_part2_771,Y,Y,1,sgl,
tbbb_part2_772,Y,Y,1,sgl,
tbbb_part2_773,Y,Y,1,sgl,
tbbb_part2_774,Y,Y,1,sgl,
tbbb_part2_775,Y,Y,1,sgl,
tbbb_part2_776,Y,Y,1,sgl,
tbbb_part2_777,Y,Y,1,sgl,
tbbb_part2_778,Y,Y,1,sgl,
tbbb_part2_779,Y,Y,1,sgl,
tbbb_part2_780,Y,Y,1,sgl,
tbbb_part2_781,Y,Y,1,sgl,
tbbb_part2_782,Y,Y,1,sgl,
tbbb_part2_783,Y,Y,1,sgl,
tbbb_part2_784,Y,Y,1,sgl,
tbbb_part2_785,Y,Y,1,sgl,
tbbb_part2_786,Y,Y,1,sgl,
tbbb_part2_787,Y,Y,1,sgl,
tbbb_part2_788,Y,Y,1,sgl,
tbbb_part2_789,Y,Y,1,sgl,
tbbb_part2_790,Y,Y,1,sgl,
tbbb_part2_791,Y,Y,1,sgl,
tbbb_part2_792,Y,Y,1,sgl,
tbbb_part2_793,Y,Y,1,sgl,
tbbb_part2_794,Y,Y,1,sgl,
tbbb_part2_795,Y,Y,1,sgl,
tbbb_part2_796,Y,Y,1,sgl,
tbbb_part2_797,Y,Y,1,sgl,
tbbb_part2_798,Y,Y,1,sgl,
tbbb_part2_799,Y,Y,1,sgl,
tbbb_part2_800,Y,Y,1,sgl,
tbbb_part2_801,Y,Y,1,sgl,
tbbb_part2_802,Y,Y,1,sgl,
tbbb_part2_803,Y,Y,1,sgl,
tbbb_part2_804,Y,Y,1,sgl,
tbbb_part2_805,N,Y,0,NA,
tbbb_part2_806,Y,Y,1,sgl,
tbbb_part2_807,N,Y,0,NA,
tbbb_part2_808,N,Y,0,NA,
tbbb_part2_809,Y,Y,1,sgl,
tbbb_part2_810,Y,Y,1,sgl,
tbbb_part2_811,Y,Y,1,sgl,
tbbb_part2_812,Y,Y,1,sgl,
tbbb_part2_813,Y,Y,1,sgl,
tbbb_part2_814,Y,Y,1,sgl,
tbbb_part2_815,Y,Y,1,sgl,
tbbb_part2_816,Y,Y,1,sgl,
tbbb_part2_817,Y,Y,1,sgl,
tbbb_part2_818,Y,Y,1,sgl,
tbbb_part2_819,Y,Y,1,sgl,
tbbb_part2_820,Y,Y,1,sgl,
tbbb_part2_821,Y,Y,1,sgl,
tbbb_part2_822,Y,Y,1,sgl,
tbbb_part2_823,Y,Y,1,sgl,
tbbb_part2_824,Y,Y,1,sgl,
tbbb_part2_825,Y,Y,1,sgl,
tbbb_part2_826,Y,Y,1,sgl,
tbbb_part2_827,Y,Y,1,sgl,
tbbb_part2_828,Y,Y,1,sgl,
tbbb_part2_829,Y,Y,1,sgl,
tbbb_part2_830,Y,Y,1,sgl,
tbbb_part2_831,Y,Y,1,sgl,
tbbb_part2_832,Y,Y,1,sgl,
tbbb_part2_833,Y,Y,1,sgl,
tbbb_part2_834,Y,Y,1,sgl,
tbbb_part2_835,Y,Y,1,sgl,
tbbb_part2_836,Y,Y,1,sgl,
tbbb_part2_837,Y,Y,1,sgl,
tbbb_part2_838,Y,Y,1,sgl,
tbbb_part2_839,Y,Y,1,sgl,
tbbb_part2_840,Y,Y,1,sgl,
tbbb_part2_841,Y,Y,1,sgl,
tbbb_part2_842,Y,Y,1,sgl,
tbbb_part2_843,Y,Y,1,sgl,
tbbb_part2_844,Y,Y,1,sgl,
tbbb_part2_845,N,Y,0,NA,
tbbb_part2_846,Y,Y,1,sgl,
tbbb_part2_847,Y,Y,1,sgl,
tbbb_part2_848,Y,Y,1,sgl,
tbbb_part2_849,Y,Y,1,sgl,
tbbb_part2_850,Y,Y,1,sgl,
tbbb_part2_851,Y,Y,1,sgl,
tbbb_part2_852,Y,Y,1,sgl,
tbbb_part2_853,Y,Y,1,sgl,
tbbb_part2_854,Y,Y,1,sgl,
tbbb_part2_855,Y,Y,1,sgl,
tbbb_part2_856,Y,Y,1,sgl,
tbbb_part2_857,Y,Y,1,sgl,
tbbb_part2_858,Y,Y,1,sgl,
tbbb_part2_859,Y,Y,1,sgl,
tbbb_part2_860,Y,Y,1,sgl,
tbbb_part2_861,Y,Y,1,sgl,
tbbb_part2_862,Y,Y,1,sgl,
tbbb_part2_863,Y,Y,1,sgl,
tbbb_part2_864,Y,Y,1,sgl,
tbbb_part2_865,Y,Y,1,sgl,
tbbb_part2_866,Y,Y,1,sgl,
tbbb_part2_867,Y,Y,1,sgl,
tbbb_part2_868,Y,Y,1,sgl,
tbbb_part2_869,N,N,0,NA,
tbbb_part2_870,Y,Y,1,sgl,
tbbb_part2_871,N,N,0,NA,
tbbb_part2_872,N,N,0,NA,
tbbb_part2_873,N,N,0,NA,
tbbb_part2_874,N,N,0,NA,
tbbb_part2_875,N,Y,0,NA,
tbbb_part2_876,N,Y,0,NA,
tbbb_part2_877,N,Y,0,NA,
tbbb_part2_878,N,N,0,NA,
tbbb_part2_879,N,Y,0,NA,
tbbb_part2_880,N,N,0,NA,
tbbb_part2_881,N,Y,0,NA,
tbbb_part2_882,N,Y,0,NA,
tbbb_part2_883,N,Y,0,NA,
tbbb_part2_884,N,Y,0,NA,
tbbb_part2_885,Y,Y,1,sgl,
tbbb_part2_886,N,Y,0,NA,
tbbb_part2_887,N,Y,0,NA,
tbbb_part2_888,Y,Y,1,sgl,
tbbb_part2_889,N,Y,0,NA,
tbbb_part2_890,N,Y,0,NA,
tbbb_part2_891,N,Y,0,NA,
tbbb_part2_892,N,Y,0,NA,
tbbb_part2_893,N,Y,0,NA,
tbbb_part2_894,N,Y,0,NA,
tbbb_part2_895,N,Y,0,NA,
tbbb_part2_896,N,Y,0,NA,
tbbb_part2_897,N,Y,0,NA,
tbbb_part2_898,Y,Y,1,sgl,
tbbb_part2_899,N,Y,0,NA,
tbbb_part2_900,N,Y,0,NA,
tbbb_part2_901,Y,Y,1,sgl,
tbbb_part2_902,N,Y,0,NA,
tbbb_part2_903,N,Y,0,NA,
tbbb_part2_904,N,Y,0,NA,
tbbb_part2_905,N,Y,0,NA,
tbbb_part2_906,N,Y,0,NA,
tbbb_part2_907,Y,Y,1,sgl,
tbbb_part2_908,N,Y,0,NA,
tbbb_part2_909,Y,Y,1,sgl,
tbbb_part2_910,N,Y,0,NA,
tbbb_part2_911,Y,Y,1,sgl,
tbbb_part2_912,N,Y,0,NA,
tbbb_part2_913,Y,Y,1,sgl,
tbbb_part2_914,Y,Y,1,sgl,
tbbb_part2_915,Y,Y,1,sgl,
tbbb_part2_916,N,Y,0,NA,
tbbb_part2_917,N,Y,0,NA,
tbbb_part2_918,N,Y,0,NA,
tbbb_part2_919,N,Y,0,NA,
tbbb_part2_920,N,Y,0,NA,
tbbb_part2_921,Y,Y,1,sgl,
tbbb_part2_922,N,Y,0,NA,
tbbb_part2_923,N,Y,0,NA,
tbbb_part2_924,N,Y,0,NA,
tbbb_part2_925,Y,Y,1,sgl,
tbbb_part2_926,N,Y,0,NA,
tbbb_part2_927,Y,Y,1,sgl,
tbbb_part2_928,N,Y,0,NA,
tbbb_part2_929,N,Y,0,NA,
tbbb_part2_930,N,Y,0,NA,
tbbb_part2_931,N,Y,0,NA,
tbbb_part2_932,N,Y,0,NA,
tbbb_part2_933,N,Y,0,NA,
tbbb_part2_934,N,Y,0,NA,
tbbb_part2_935,N,Y,0,NA,
tbbb_part2_936,N,Y,0,NA,
tbbb_part2_937,N,Y,0,NA,
tbbb_part2_938,N,Y,0,NA,
tbbb_part2_939,N,Y,0,NA,
tbbb_part2_940,N,Y,0,NA,
tbbb_part2_941,Y,Y,1,sgl,
tbbb_part2_942,N,Y,0,NA,
tbbb_part2_943,N,Y,0,NA,
tbbb_part2_944,N,Y,0,NA,
tbbb_part2_945,N,Y,0,NA,
tbbb_part2_946,N,Y,0,NA,
tbbb_part2_947,N,Y,0,NA,
tbbb_part2_948,N,Y,0,NA,
tbbb_part2_949,N,Y,0,NA,
tbbb_part2_950,N,Y,0,NA,
tbbb_part2_951,N,Y,0,NA,
tbbb_part2_952,N,Y,0,NA,
tbbb_part2_953,Y,Y,1,sgl,
tbbb_part2_954,N,Y,0,NA,
tbbb_part2_955,N,Y,0,NA,
tbbb_part2_956,N,Y,0,NA,
tbbb_part2_957,N,Y,0,NA,
tbbb_part2_958,N,Y,0,NA,
tbbb_part2_959,N,Y,0,NA,
tbbb_part2_960,N,Y,0,NA,
tbbb_part2_961,Y,Y,1,sgl,
tbbb_part2_962,N,Y,0,NA,
tbbb_part2_963,N,Y,0,NA,
tbbb_part2_964,N,Y,0,NA,
tbbb_part2_965,N,Y,0,NA,
tbbb_part2_966,N,Y,0,NA,
tbbb_part2_967,N,Y,0,NA,
tbbb_part2_968,N,Y,0,NA,
tbbb_part2_969,N,Y,0,NA,
tbbb_part2_970,N,Y,0,NA,
tbbb_part2_971,N,Y,0,NA,
tbbb_part2_972,N,Y,0,NA,
tbbb_part2_973,N,Y,0,NA,
tbbb_part2_974,N,Y,0,NA,
tbbb_part2_975,N,Y,0,NA,
tbbb_part2_976,N,Y,0,NA,
tbbb_part2_977,N,Y,0,NA,
tbbb_part2_978,N,Y,0,NA,
tbbb_part2_979,N,Y,0,NA,
tbbb_part2_980,N,Y,0,NA,
tbbb_part2_981,N,Y,0,NA,
tbbb_part2_982,N,Y,0,NA,
tbbb_part2_983,N,Y,0,NA,
tbbb_part2_984,N,Y,0,NA,
tbbb_part2_985,Y,Y,1,sgl,
tbbb_part2_986,N,Y,0,NA,
tbbb_part2_987,N,Y,0,NA,
tbbb_part2_988,N,Y,0,NA,
tbbb_part2_989,N,Y,0,NA,
tbbb_part2_990,N,Y,0,NA,
tbbb_part2_991,N,Y,0,NA,
tbbb_part2_992,N,Y,0,NA,
tbbb_part2_993,N,Y,0,NA,
tbbb_part2_994,N,Y,0,NA,
tbbb_part2_995,N,Y,0,NA,
tbbb_part2_996,N,Y,0,NA,
tbbb_part2_997,N,Y,0,NA,
tbbb_part2_998,Y,Y,1,sgl,
tbbb_part2_999,N,Y,0,NA,
tbbb_part2_1000,N,Y,0,NA,
tbbb_part2_1001,N,Y,0,NA,
tbbb_part2_1002,N,Y,0,NA,
tbbb_part2_1003,N,Y,0,NA,
tbbb_part2_1004,N,Y,0,NA,
tbbb_part2_1005,N,Y,0,NA,
tbbb_part2_1006,N,Y,0,NA,
tbbb_part2_1007,N,Y,0,NA,
tbbb_part2_1008,N,Y,0,NA,
tbbb_part2_1009,N,Y,0,NA,
tbbb_part2_1010,N,Y,0,NA,
tbbb_part2_1011,N,Y,0,NA,
tbbb_part2_1012,N,Y,0,NA,
tbbb_part2_1013,N,Y,0,NA,
tbbb_part2_1014,N,Y,0,NA,
tbbb_part2_1015,N,N,0,NA,
tbbb_part2_1016,N,Y,0,NA,
tbbb_part2_1017,N,N,0,NA,
tbbb_part2_1018,N,N,0,NA,
tbbb_part2_1019,N,N,0,NA,
tbbb_part2_1020,N,N,0,NA,
tbbb_part2_1021,N,Y,0,NA,
tbbb_part2_1022,N,Y,0,NA,
tbbb_part2_1023,N,Y,0,NA,
tbbb_part2_1024,N,N,0,NA,
tbbb_part2_1025,N,Y,0,NA,
tbbb_part2_1026,N,N,0,NA,
tbbb_part2_1027,N,Y,0,NA,
tbbb_part2_1028,N,Y,0,NA,
tbbb_part2_1029,N,Y,0,NA,
tbbb_part2_1030,N,Y,0,NA,
tbbb_part2_1031,N,Y,0,NA,
tbbb_part2_1032,N,Y,0,NA,
tbbb_part2_1033,N,Y,0,NA,
tbbb_part2_1034,Y,Y,1,sgl,
tbbb_part2_1035,Y,Y,1,sgl,
tbbb_part2_1036,N,Y,0,NA,
tbbb_part2_1037,N,Y,0,NA,
tbbb_part2_1038,Y,Y,1,sgl,
tbbb_part2_1039,N,Y,0,NA,
tbbb_part2_1040,N,Y,0,NA,
tbbb_part2_1041,N,Y,0,NA,
tbbb_part2_1042,N,Y,0,NA,
tbbb_part2_1043,N,Y,0,NA,
tbbb_part2_1044,N,Y,0,NA,
tbbb_part2_1045,N,Y,0,NA,
tbbb_part2_1046,N,Y,0,NA,
tbbb_part2_1047,N,Y,0,NA,
tbbb_part2_1048,N,Y,0,NA,
tbbb_part2_1049,N,Y,0,NA,
tbbb_part2_1050,N,Y,0,NA,
tbbb_part2_1051,N,Y,0,NA,
tbbb_part2_1052,N,Y,0,NA,
tbbb_part2_1053,N,Y,0,NA,
tbbb_part2_1054,N,Y,0,NA,
tbbb_part2_1055,Y,Y,1,sgl,
tbbb_part2_1056,N,Y,0,NA,
tbbb_part2_1057,Y,Y,1,sgl,
tbbb_part2_1058,Y,Y,1,sgl,
tbbb_part2_1059,Y,Y,1,sgl,
tbbb_part2_1060,Y,Y,1,sgl,
tbbb_part2_1061,Y,Y,1,sgl,
tbbb_part2_1062,Y,Y,1,sgl,
tbbb_part2_1063,Y,Y,1,sgl,
tbbb_part2_1064,Y,Y,1,sgl,
tbbb_part2_1065,Y,Y,1,sgl,
tbbb_part2_1066,Y,Y,1,sgl,
tbbb_part2_1067,Y,Y,1,sgl,
tbbb_part2_1068,Y,Y,1,sgl,
tbbb_part2_1069,Y,Y,1,sgl,
tbbb_part2_1070,Y,Y,1,sgl,
tbbb_part2_1071,Y,Y,1,sgl,
tbbb_part2_1072,Y,Y,1,sgl,
tbbb_part2_1073,N,Y,0,NA,
tbbb_part2_1074,Y,Y,1,sgl,
tbbb_part2_1075,N,Y,0,NA,
tbbb_part2_1076,N,Y,0,NA,
tbbb_part2_1077,Y,Y,1,sgl,
tbbb_part2_1078,Y,Y,1,sgl,
tbbb_part2_1079,Y,Y,1,sgl,
tbbb_part2_1080,Y,Y,1,sgl,
tbbb_part2_1081,Y,Y,1,sgl,
tbbb_part2_1082,Y,Y,1,sgl,
tbbb_part2_1083,Y,Y,1,sgl,
tbbb_part2_1084,Y,Y,1,sgl,
tbbb_part2_1085,Y,Y,1,sgl,
tbbb_part2_1086,Y,Y,1,sgl,
tbbb_part2_1087,N,Y,0,NA,
tbbb_part2_1088,Y,Y,1,sgl,
tbbb_part2_1089,N,Y,0,NA,
tbbb_part2_1090,N,Y,0,NA,
tbbb_part2_1091,N,Y,0,NA,
tbbb_part2_1092,N,Y,0,NA,
tbbb_part2_1093,N,Y,0,NA,
tbbb_part2_1094,N,Y,0,NA,
tbbb_part2_1095,N,Y,0,NA,
tbbb_part2_1096,N,Y,0,NA,
tbbb_part2_1097,N,Y,0,NA,
tbbb_part2_1098,N,Y,0,NA,
tbbb_part2_1099,N,Y,0,NA,
tbbb_part2_1100,N,Y,0,NA,
tbbb_part2_1101,N,Y,0,NA,
tbbb_part2_1102,N,Y,0,NA,
tbbb_part2_1103,N,Y,0,NA,
tbbb_part2_1104,N,Y,0,NA,
tbbb_part2_1105,N,Y,0,NA,
tbbb_part2_1106,N,Y,0,NA,
tbbb_part2_1107,N,Y,0,NA,
tbbb_part2_1108,N,Y,0,NA,
tbbb_part2_1109,N,Y,0,NA,
tbbb_part2_1110,N,Y,0,NA,
tbbb_part2_1111,N,Y,0,NA,
tbbb_part2_1112,N,Y,0,NA,
tbbb_part2_1113,N,Y,0,NA,
tbbb_part2_1114,N,Y,0,NA,
tbbb_part2_1115,N,Y,0,NA,
tbbb_part2_1116,N,Y,0,NA,
tbbb_part2_1117,N,Y,0,NA,
tbbb_part2_1118,N,Y,0,NA,
tbbb_part2_1119,N,Y,0,NA,
tbbb_part2_1120,N,Y,0,NA,
tbbb_part2_1121,Y,Y,1,sgl,
tbbb_part2_1122,N,Y,0,NA,
tbbb_part2_1123,N,Y,0,NA,
tbbb_part2_1124,N,Y,0,NA,
tbbb_part2_1125,N,Y,0,NA,
tbbb_part2_1126,N,Y,0,NA,
tbbb_part2_1127,N,Y,0,NA,
tbbb_part2_1128,N,Y,0,NA,
tbbb_part2_1129,N,Y,0,NA,
tbbb_part2_1130,N,Y,0,NA,
tbbb_part2_1131,N,Y,0,NA,
tbbb_part2_1132,N,Y,0,NA,
tbbb_part2_1133,N,Y,0,NA,
tbbb_part2_1134,N,Y,0,NA,
tbbb_part2_1135,N,Y,0,NA,
tbbb_part2_1136,N,Y,0,NA,
tbbb_part2_1137,N,Y,0,NA,
tbbb_part2_1138,N,Y,0,NA,
tbbb_part2_1139,N,Y,0,NA,
tbbb_part2_1140,N,Y,0,NA,
tbbb_part2_1141,N,Y,0,NA,
tbbb_part2_1142,N,Y,0,NA,
tbbb_part2_1143,N,Y,0,NA,
tbbb_part2_1144,N,Y,0,NA,
tbbb_part2_1145,N,Y,0,NA,
tbbb_part2_1146,N,Y,0,NA,
tbbb_part2_1147,N,Y,0,NA,
tbbb_part2_1148,N,Y,0,NA,
tbbb_part2_1149,N,Y,0,NA,
tbbb_part2_1150,N,Y,0,NA,
tbbb_part2_1151,N,Y,0,NA,
tbbb_part2_1152,N,Y,0,NA,
tbbb_part2_1153,N,Y,0,NA,
tbbb_part2_1154,N,Y,0,NA,
tbbb_part2_1155,N,Y,0,NA,
tbbb_part2_1156,N,Y,0,NA,
tbbb_part2_1157,N,Y,0,NA,
tbbb_part2_1158,N,Y,0,NA,
tbbb_part2_1159,N,Y,0,NA,
tbbb_part2_1160,N,Y,0,NA,
tbbb_part2_1161,N,Y,0,NA,
tbbb_part2_1162,N,Y,0,NA,
tbbb_part2_1163,N,Y,0,NA,
tbbb_part2_1164,N,Y,0,NA,
tbbb_part2_1165,N,Y,0,NA,
tbbb_part2_1166,N,Y,0,NA,
tbbb_part2_1167,N,Y,0,NA,
tbbb_part2_1168,N,Y,0,NA,
tbbb_part2_1169,N,N,0,NA,
tbbb_part2_1170,N,Y,0,NA,
tbbb_part2_1171,N,N,0,NA,
tbbb_part2_1172,N,N,0,NA,
tbbb_part2_1173,N,N,0,NA,
tbbb_part2_1174,N,N,0,NA,
tbbb_part2_1175,N,Y,0,NA,
tbbb_part2_1176,N,Y,0,NA,
tbbb_part2_1177,N,Y,0,NA,
tbbb_part2_1178,N,N,0,NA,
tbbb_part2_1179,N,Y,0,NA,
tbbb_part2_1180,N,N,0,NA,
tbbb_part2_1181,Y,Y,1,sgl,
tbbb_part2_1182,N,Y,0,NA,
tbbb_part2_1183,N,Y,0,NA,
tbbb_part2_1184,N,Y,0,NA,
tbbb_part2_1185,N,Y,0,NA,
tbbb_part2_1186,N,Y,0,NA,
tbbb_part2_1187,N,Y,0,NA,
tbbb_part2_1188,N,Y,0,NA,
tbbb_part2_1189,N,Y,0,NA,
tbbb_part2_1190,N,Y,0,NA,
tbbb_part2_1191,N,Y,0,NA,
tbbb_part2_1192,N,Y,0,NA,
tbbb_part2_1193,N,Y,0,NA,
tbbb_part2_1194,N,Y,0,NA,
tbbb_part2_1195,Y,Y,1,sgl,
tbbb_part2_1196,N,Y,0,NA,
tbbb_part2_1197,N,Y,0,NA,
tbbb_part2_1198,Y,Y,1,sgl,
tbbb_part2_1199,N,Y,0,NA,
tbbb_part2_1200,N,Y,0,NA,
tbbb_part2_1201,N,Y,0,NA,
tbbb_part2_1202,N,Y,0,NA,
tbbb_part2_1203,Y,Y,1,sgl,
tbbb_part2_1204,N,Y,0,NA,
tbbb_part2_1205,N,Y,0,NA,
tbbb_part2_1206,N,Y,0,NA,
tbbb_part2_1207,N,Y,0,NA,
tbbb_part2_1208,N,Y,0,NA,
tbbb_part2_1209,N,Y,0,NA,
tbbb_part2_1210,N,Y,0,NA,
tbbb_part2_1211,N,Y,0,NA,
tbbb_part2_1212,N,Y,0,NA,
tbbb_part2_1213,Y,Y,1,sgl,
tbbb_part2_1214,Y,Y,1,sgl,
tbbb_part2_1215,Y,Y,1,sgl,
tbbb_part2_1216,Y,Y,1,sgl,
tbbb_part2_1217,Y,Y,1,sgl,
tbbb_part2_1218,Y,Y,1,sgl,
tbbb_part2_1219,Y,Y,1,sgl,
tbbb_part2_1220,Y,Y,1,sgl,
tbbb_part2_1221,Y,Y,1,sgl,
tbbb_part2_1222,Y,Y,1,sgl,
tbbb_part2_1223,Y,Y,1,sgl,
tbbb_part2_1224,Y,Y,1,sgl,
tbbb_part2_1225,Y,Y,1,sgl,
tbbb_part2_1226,Y,Y,1,sgl,
tbbb_part2_1227,Y,Y,1,sgl,
tbbb_part2_1228,Y,Y,1,sgl,
tbbb_part2_1229,Y,Y,1,sgl,
tbbb_part2_1230,N,Y,0,NA,
tbbb_part2_1231,Y,Y,1,sgl,
tbbb_part2_1232,Y,Y,1,sgl,
tbbb_part2_1233,Y,Y,1,sgl,
tbbb_part2_1234,Y,Y,1,sgl,
tbbb_part2_1235,Y,Y,1,sgl,
tbbb_part2_1236,Y,Y,1,sgl,
tbbb_part2_1237,Y,Y,1,sgl,
tbbb_part2_1238,Y,Y,1,sgl,
tbbb_part2_1239,Y,Y,1,sgl,
tbbb_part2_1240,Y,Y,1,sgl,
tbbb_part2_1241,Y,Y,1,sgl,
tbbb_part2_1242,Y,Y,1,sgl,
tbbb_part2_1243,Y,Y,1,sgl,
tbbb_part2_1244,Y,Y,1,sgl,
tbbb_part2_1245,Y,Y,1,sgl,
tbbb_part2_1246,Y,Y,1,sgl,
tbbb_part2_1247,N,Y,0,NA,
tbbb_part2_1248,Y,Y,1,sgl,
tbbb_part2_1249,N,Y,0,NA,
tbbb_part2_1250,N,Y,0,NA,
tbbb_part2_1251,N,Y,0,NA,
tbbb_part2_1252,N,Y,0,NA,
tbbb_part2_1253,N,Y,0,NA,
tbbb_part2_1254,N,Y,0,NA,
tbbb_part2_1255,Y,Y,1,sgl,
tbbb_part2_1256,N,Y,0,NA,
tbbb_part2_1257,N,Y,0,NA,
tbbb_part2_1258,N,Y,0,NA,
tbbb_part2_1259,N,Y,0,NA,
tbbb_part2_1260,N,Y,0,NA,
tbbb_part2_1261,Y,Y,1,sgl,
tbbb_part2_1262,Y,Y,1,sgl,
tbbb_part2_1263,N,Y,0,NA,
tbbb_part2_1264,N,Y,0,NA,
tbbb_part2_1265,N,Y,0,NA,
tbbb_part2_1266,N,Y,0,NA,
tbbb_part2_1267,Y,Y,1,sgl,
tbbb_part2_1268,N,Y,0,NA,
tbbb_part2_1269,N,Y,0,NA,
tbbb_part2_1270,N,Y,0,NA,
tbbb_part2_1271,N,Y,0,NA,
